"id","year","rank","name","revenues","revenue_percent_change","profits","profits_percent_change","assets","market_cap","change_in_rank","employees"
"8166","1997","180","General Re Corporation","8295.7",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8167","1997","181","Ultramar Diamond Shamrock Corporation","8208.4",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8168","1997","182","Burlington Northern Santa Fe Corp.","8187",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8169","1997","183","US Airways Group, Inc.","8142.4",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8170","1997","184","Woolworth Corporation","8092.4",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8171","1997","185","Northrop Grumman Corporation","8071",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8172","1997","186","Fleet Financial Group, Inc.","8043",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8173","1997","187","Tele-Communications, Inc.","8022",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8174","1997","188","Coca-Cola Enterprises, Inc.","7921",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8175","1997","189","Dana Corporation","7890.7",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8176","1997","190","Dell Computer Corporation","7759",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8177","1997","191","Campbell Soup Company","7678",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8178","1997","192","PanEnergy Corp.","7536.8",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8179","1997","193","Halliburton Company","7385.1",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8180","1997","194","Eli Lilly & Company","7346.6",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8181","1997","195","Honeywell, Inc.","7311.6",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8182","1997","196","Pharmacia & Upjohn, Inc.","7286",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8183","1997","197","NGC Corporation","7260.2",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8184","1997","198","Warner-Lambert Company","7231.4",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8185","1997","199","PPG Industries, Inc.","7218.1",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8186","1997","200","Best Buy Co. Inc.","7217.4",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8187","1997","201","Entergy Corporation","7163.5",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8188","1997","202","AFLAC, Inc.","7100.2",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8189","1997","203","Sun Microsystems, Inc.","7094.8",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8190","1997","204","Circuit City Group, Inc.","7029.1",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8191","1997","205","Reynolds Metals Company","7016",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8192","1997","206","American General Corporation","6979",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8193","1997","207","Eaton Corporation","6961",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8194","1997","208","Consolidated Edison Company of New York, Inc.","6959.7",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8195","1997","209","Unicom Corporation","6937",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8196","1997","210","Guardian Life Insurance Co. of America","6904.1",NULL,NULL,NULL,NULL,NULL,NULL,NULL
